126.5,123.56,126.25,6515500,5407421.7687074800,28905358.6095853000,27253092.4226837000,28859850.8906487000,-1606758.46796507000
128.69,125.81,128.38,5291900,4152671.5277777700,33058030.1373631000,30155561.2800234000,29623156.2082331000,532405.07179021500
126.62,124.62,125.37,5711700,-1427925.0000000000,31630105.1373631000,30892833.2086932000,29988056.0135295000,904777.19516371900
126.69,124.37,125.69,4327700,596924.1379310230,32227029.2752941000,31559931.2419937000,30395142.0611231000,1164789.18087059000
126,121.81,122.25,4568000,-3608610.9785202900,28618418.2967738000,30089174.7693837000,30072101.3766959000,17073.39268780500
123.12,118.19,119.37,6859200,-3575688.4381338600,25042729.8586399000,27565952.3140118000,29157670.1915948000,-1591717.87758300000
121.87,118.06,118.5,5757500,-4427683.7270341300,20615046.1316058000,24090499.2228088000,27604465.8170514000,-3513966.59424255000
124,117.56,123.19,7367000,5513810.5590062100,26128856.6906120000,25109677.9567104000,27336173.2486079000,-2226495.29189743000
127,121,123.5,6144100,-1024016.6666666700,25104840.0239454000,25107258.9903279000,26930476.2986692000,-1823217.30834132000
124.44,121.12,122.19,4052700,-1440417.4698795300,23664422.5540658000,24385840.7721969000,26336648.3451050000,-1950807.57290810000
122.5,118.94,119.31,5849700,-4633751.1235954900,19030671.4304703000,21708256.1013336000,25008288.9060805000,-3300032.80474689000
123.75,119.81,123.31,5544700,4306289.8477157400,23336961.2781861000,22522608.6897598000,24704411.1555542000,-2181802.46579439000
123.81,121,121.12,5032200,-4602403.5587188500,18734557.7194672000,20628583.2046135000,23618983.2580839000,-2990400.05347033000
124.5,122,123.37,4400600,422457.6000000160,19157015.3194672000,19892799.2620404000,22807716.3601536000,-2914917.09811318000
127.87,124.5,127.37,4894100,3441844.8071216600,22598860.1265889000,21245829.6943146000,22769742.4995054000,-1523912.80519080000
128.56,126.56,128.5,5140000,4831599.9999999900,27430460.1265889000,24338144.9104518000,23617145.7044297000,720999.20602206100
129.63,123.5,123.87,6610900,-5812846.8189233200,21617613.3076656000,22977879.1090587000,23253594.3595635000,-275715.25050482900
124.87,121.25,122.94,7585200,-502886.1878453220,21114727.1198203000,22046303.1144395000,22864709.4068829000,-818406.29244344700
124.37,121.06,121.75,5963100,-3476973.7160120900,17637753.4038082000,19842028.2591238000,21914353.7699602000,-2072325.51083641000
124.87,122.31,124.44,6045500,4014589.8437499700,21652343.2475581000,20747185.7533410000,21866715.4931598000,-1119529.73981887000
